,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name
2891,GE,Gujarat,7,6,1980,1.0,0,3,1,PATEL MOHANLAL LALJIBHAI,M,INC(I),159923,,329575,597939.0,JUNAGADH,GEN,,5,55.12,48.52,no,10781,3.27,2.27,GEGJ81458,,3482,True,1,,,,,,1,False,False,False,,
2892,GE,Gujarat,7,6,1980,1.0,0,3,2,SHAH VIRENDRAKUMAR JEEWANLAL,M,JNP,149142,,329575,597939.0,JUNAGADH,GEN,,5,55.12,45.25,no,135438,41.09,2.27,GEGJ22452,,4406,True,2,NCO,3805.0,JUNAGADH,True,False,0,True,False,False,,
2893,GE,Gujarat,7,6,1980,1.0,0,3,3,GADHIA NARANBHAI PALABHAI,M,JNP(S),13704,,329575,597939.0,JUNAGADH,GEN,,5,55.12,4.16,yes,10028,3.04,2.27,GEGJ25836,,15079,True,1,,,,,,0,False,False,False,,
2894,GE,Gujarat,7,6,1980,1.0,0,3,4,GANDHI GOKALDAS MADHAVJI,M,IND,3676,,329575,597939.0,JUNAGADH,GEN,,5,55.12,1.12,yes,546,0.17,2.27,GEGJ18798,,10809,True,4,IND,10809.0,AMRELI,False,True,0,False,False,True,,
2895,GE,Gujarat,7,6,1980,1.0,0,3,5,SOLANKI MULJI DAYA,M,IND,3130,,329575,597939.0,JUNAGADH,GEN,,5,55.12,0.95,yes,0,0.0,2.27,GEGJ25840,,10809,True,1,,,,,,0,False,False,False,,
2896,GE,Gujarat,7,7,1980,1.0,0,3,1,RAVANI NAVINCHANDRA PARMANANDDAS,M,INC(I),174241,,272331,573759.0,AMRELI,GEN,,9,47.46,63.98,no,100138,36.77,2.08,GEGJ18807,,3482,True,2,PSP,6168.0,BHAVNAGAR,False,False,1,True,False,False,,
2897,GE,Gujarat,7,7,1980,1.0,0,3,2,JASVANT MEHTA,M,JNP,74103,,272331,573759.0,AMRELI,GEN,,9,47.46,27.21,no,68082,25.0,2.08,GEGJ84166,,4406,True,3,INC,3482.0,BHAVNAGAR,False,False,1,True,False,False,,
2898,GE,Gujarat,7,7,1980,1.0,0,3,3,PATEL BHIMJIBHAI MEGHJIBHAI,M,IND,6021,,272331,573759.0,AMRELI,GEN,,9,47.46,2.21,yes,695,0.26,2.08,GEGJ25843,,10809,True,1,,,,,,0,False,False,False,,
2899,GE,Gujarat,7,7,1980,1.0,0,3,4,JAGANI ARJAN LAVA,M,IND,5326,,272331,573759.0,AMRELI,GEN,,9,47.46,1.96,yes,1404,0.52,2.08,GEGJ25849,,10809,True,1,,,,,,0,False,False,False,,
2900,GE,Gujarat,7,7,1980,1.0,0,3,5,RATHOD UKABHAI HIRABHAI,M,IND,3922,,272331,573759.0,AMRELI,GEN,,9,47.46,1.44,yes,173,0.06,2.08,GEGJ25848,,10809,True,1,,,,,,0,False,False,False,,
2901,GE,Gujarat,7,7,1980,1.0,0,3,6,ZAVERI NIRMALA HARILAL,F,IND,3749,,272331,573759.0,AMRELI,GEN,,9,47.46,1.38,yes,1622,0.6,2.08,GEGJ25845,,10809,True,1,,,,,,0,False,False,False,,
2902,GE,Gujarat,7,7,1980,1.0,0,3,7,NAGARDAS VALLABHADAS MEHTA (NAGARDAS MEHTA),M,IND,2127,,272331,573759.0,AMRELI,GEN,,9,47.46,0.78,yes,402,0.15,2.08,GEGJ25847,,10809,True,3,IND,10809.0,BHAVNAGAR,False,True,0,False,False,True,,
2903,GE,Gujarat,7,7,1980,1.0,0,3,8,CHAVADA BHURABHAI BHAGWANBHAI,M,IND,1725,,272331,573759.0,AMRELI,GEN,,9,47.46,0.63,yes,608,0.22,2.08,GEGJ24325,,10809,True,2,IND,10809.0,AMRELI,True,True,0,False,False,True,,
2904,GE,Gujarat,7,7,1980,1.0,0,3,9,SURESH JAGAANNATH MEHTA,M,IND,1117,,272331,573759.0,AMRELI,GEN,,9,47.46,0.41,yes,0,0.0,2.08,GEGJ24321,,10809,True,2,IND,10809.0,AMRELI,True,True,0,False,False,True,,
2905,GE,Gujarat,7,8,1980,1.0,0,3,1,GOHIL GIGABHAI BHAVUBHAI,M,INC(I),131082,GEN,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,51.66,no,53929,21.25,2.7,GEGJ25851,,3482,True,1,,,,,,1,False,False,False,,
2906,GE,Gujarat,7,8,1980,1.0,0,3,2,SHAH JAYABEN VAJUBHAI,F,JNP,77153,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,30.41,no,58884,23.21,2.7,GEGJ17739,,4406,True,3,INC,3482.0,AMRELI,False,False,2,True,False,False,,
2907,GE,Gujarat,7,8,1980,1.0,0,3,3,SHAH PRATAPBHAI TARACHAND,M,IND,18269,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,7.2,yes,5515,2.17,2.7,GEGJ25853,,10809,True,1,,,,,,0,False,False,False,,
2908,GE,Gujarat,7,8,1980,1.0,0,3,4,VAGADA CHAMPAKLAL BALCHAND,M,INC(U),12754,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,5.03,yes,9424,3.71,2.7,GEGJ25850,,3823,True,1,,,,,,0,False,False,False,,
2909,GE,Gujarat,7,8,1980,1.0,0,3,5,GHOGHARI RANCHHOD CHHAGAN,M,IND,3330,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,1.31,yes,210,0.08,2.7,GEGJ25854,,10809,True,1,,,,,,0,False,False,False,,
2910,GE,Gujarat,7,8,1980,1.0,0,3,6,HUSEN HAMDARD,M,IND,3120,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,1.23,yes,245,0.1,2.7,GEGJ24326,,10809,True,2,IND,10809.0,BHAVNAGAR,True,True,0,False,False,True,,
2911,GE,Gujarat,7,8,1980,1.0,0,3,7,JAYANTKUMAR HARISHANKER TRIVEDI,M,IND,2875,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,1.13,yes,286,0.11,2.7,GEGJ25856,,10809,True,1,,,,,,0,False,False,False,,
2912,GE,Gujarat,7,8,1980,1.0,0,3,8,NAGARDAS VALLABHDAS MEHTA,M,IND,2589,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,1.02,yes,34,0.01,2.7,GEGJ25847,,10809,True,4,IND,10809.0,AMRELI,False,True,0,False,False,True,,
2913,GE,Gujarat,7,8,1980,1.0,0,3,9,GOHIL TAKHTASIHJI RAMSIHJI,M,IND,2555,,253727,605711.0,BHAVNAGAR,GEN,,9,41.89,1.01,yes,0,0.0,2.7,GEGJ25857,,10809,True,1,,,,,,0,False,False,False,,
2914,GE,Gujarat,7,9,1980,1.0,0,3,1,MAKWANA NARSINHBHAI KARSANBHAI,M,INC(I),181096,,289180,622248.0,DHANDHUKA,SC,,5,46.47,62.62,no,86873,30.04,2.0,GEGJ36234,,3482,True,2,INC,3482.0,GANDHINAGAR,False,True,1,False,False,False,,
2915,GE,Gujarat,7,9,1980,1.0,0,3,2,PARMAR NATVARLAL BHAGVANDAS,M,JNP,94223,,289180,622248.0,DHANDHUKA,SC,,5,46.47,32.58,no,83890,29.01,2.0,GEGJ25862,,4406,True,1,,,,,,0,False,False,False,,
2916,GE,Gujarat,7,9,1980,1.0,0,3,3,PARMAR KARSHANDAS UKABHAI,M,INC(U),10333,,289180,622248.0,DHANDHUKA,SC,,5,46.47,3.57,yes,8372,2.9,2.0,GEGJ22480,,3823,True,3,RPK,14880.0,GANDHINAGAR,False,False,0,True,False,False,,
2917,GE,Gujarat,7,9,1980,1.0,0,3,4,VALJIBHAI BECHARBHAI VAJA,M,IND,1961,,289180,622248.0,DHANDHUKA,SC,,5,46.47,0.68,yes,394,0.14,2.0,GEGJ25863,,10809,True,1,,,,,,0,False,False,False,,
2918,GE,Gujarat,7,9,1980,1.0,0,3,5,JADAV GOVINDBHAI RAMJIBHAI,M,IND,1567,,289180,622248.0,DHANDHUKA,SC,,5,46.47,0.54,yes,0,0.0,2.0,GEGJ25859,,10809,True,1,,,,,,0,False,False,False,,
2919,GE,Gujarat,7,10,1980,1.0,0,3,1,MAGANBHAI BAROT,M,INC(I),248206,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,60.98,no,108153,26.57,2.04,GEGJ33949,,3482,True,1,,,,,,1,False,False,False,,
2920,GE,Gujarat,7,10,1980,1.0,0,3,2,KRUSHNAVADAN JOSHI,M,JNP,140053,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,34.41,no,132999,32.67,2.04,GEGJ25871,,4406,True,1,,,,,,0,False,False,False,,
2921,GE,Gujarat,7,10,1980,1.0,0,3,3,AHSAN JAFRI,M,INC(U),7054,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,1.73,yes,3653,0.9,2.04,GEGJ24341,,3823,True,2,INC,3482.0,AHMEDABAD,True,False,1,True,True,True,,
2922,GE,Gujarat,7,10,1980,1.0,0,3,4,BHAGUBHAI DAHYABHAI PATEL (LOTUSWALA),M,IND,3401,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.84,yes,875,0.21,2.04,GEGJ25875,,10809,True,1,,,,,,0,False,False,False,,
2923,GE,Gujarat,7,10,1980,1.0,0,3,5,UTASAV RANA,M,IND,2526,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.62,yes,1384,0.34,2.04,GEGJ25873,,10809,True,1,,,,,,0,False,False,False,,
2924,GE,Gujarat,7,10,1980,1.0,0,3,6,PRABHASHANKAR MASTER,M,IND,1142,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.28,yes,147,0.04,2.04,GEGJ25874,,10809,True,1,,,,,,0,False,False,False,,
2925,GE,Gujarat,7,10,1980,1.0,0,3,7,RATHOD MULJIBHAI RATNABHAI,M,IND,995,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.24,yes,22,0.01,2.04,GEGJ25872,,10809,True,1,,,,,,0,False,False,False,,
2926,GE,Gujarat,7,10,1980,1.0,0,3,8,BAROT NANDIAL KHODIDAS,M,IND,973,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.24,yes,273,0.07,2.04,GEGJ25870,,10809,True,1,,,,,,0,False,False,False,,
2927,GE,Gujarat,7,10,1980,1.0,0,3,9,BHAT AJITKUMAR PARMANAND,M,IND,700,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.17,yes,12,0.0,2.04,GEGJ25869,,10809,True,1,,,,,,0,False,False,False,,
2928,GE,Gujarat,7,10,1980,1.0,0,3,10,DAVA MAHENDRAKUMAR MAGANLAL,M,IND,688,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.17,yes,8,0.0,2.04,GEGJ24340,,10809,True,2,IND,10809.0,AHMEDABAD,True,True,0,False,False,True,,
2929,GE,Gujarat,7,10,1980,1.0,0,3,11,JAGATSING CHANDANSING CHHABDA,M,IND,680,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.17,yes,53,0.01,2.04,GEGJ24336,,10809,True,2,IND,10809.0,AHMEDABAD,True,True,0,False,False,True,,
2930,GE,Gujarat,7,10,1980,1.0,0,3,12,DILIP GADHVI,M,IND,627,,407045,698732.0,AHMEDABAD,GEN,,12,58.25,0.15,yes,0,0.0,2.04,GEGJ25866,,10809,True,1,,,,,,0,False,False,False,,
2931,GE,Gujarat,7,11,1980,1.0,0,3,1,AMRIT MOHANAL PATEL,M,INC(I),241694,,443864,791640.0,GANDHINAGAR,GEN,,6,56.07,54.45,no,49217,11.09,2.04,GEGJ26252,,3482,True,1,,,,,,1,False,False,False,,
2932,GE,Gujarat,7,11,1980,1.0,0,3,2,PUROSHOTTAM GANESH NAVALANKAR,M,JNP,192477,,443864,791640.0,GANDHINAGAR,GEN,,6,56.07,43.36,no,189120,42.61,2.04,GEGJ82199,,4406,True,3,BLD,1711.0,GANDHINAGAR,True,False,2,True,True,True,,
2933,GE,Gujarat,7,11,1980,1.0,0,3,3,GOHIL MANILAL VARUBHAI,M,IND,3357,,443864,791640.0,GANDHINAGAR,GEN,,6,56.07,0.76,yes,321,0.07,2.04,GEGJ26255,,10809,True,1,,,,,,0,False,False,False,,
2934,GE,Gujarat,7,11,1980,1.0,0,3,4,CHIMANBHAI AMIN,M,IND,3036,,443864,791640.0,GANDHINAGAR,GEN,,6,56.07,0.68,yes,907,0.2,2.04,GEGJ26256,,10809,True,1,,,,,,0,False,False,False,,
2935,GE,Gujarat,7,11,1980,1.0,0,3,5,DARIDRANARAYAN SHARMA,M,IND,2129,,443864,791640.0,GANDHINAGAR,GEN,,6,56.07,0.48,yes,958,0.22,2.04,GEGJ26254,,10809,True,1,,,,,,0,False,False,False,,
2936,GE,Gujarat,7,11,1980,1.0,0,3,6,SINGROTIYA MULJIBHAI MOHANBHAI,M,IND,1171,,443864,791640.0,GANDHINAGAR,GEN,,6,56.07,0.26,yes,0,0.0,2.04,GEGJ26253,,10809,True,1,,,,,,0,False,False,False,,
2937,GE,Gujarat,7,12,1980,1.0,0,3,1,CHAUDHARY MOTIBHAI RANCHHODBHAI,M,JNP,161040,,424577,663649.0,MEHSANA,GEN,,7,63.98,37.93,no,19428,4.58,3.12,GEGJ23994,,4406,True,2,BLD,1711.0,BANASKANTHA,False,False,2,True,True,True,,
2938,GE,Gujarat,7,12,1980,1.0,0,3,2,RAVAL NARENDRAKUMAR MOHANLAL,M,INC(I),141612,,424577,663649.0,MEHSANA,GEN,,7,63.98,33.35,no,30810,7.26,3.12,GEGJ26261,,3482,True,1,,,,,,0,False,False,False,,
2939,GE,Gujarat,7,12,1980,1.0,0,3,3,PATEL ATMARAM MAGANLAL,M,JNP(S),110802,,424577,663649.0,MEHSANA,GEN,,7,63.98,26.1,no,106653,25.12,3.12,GEGJ26260,,15079,True,1,,,,,,0,False,False,False,,
2940,GE,Gujarat,7,12,1980,1.0,0,3,4,DECHANDBHAI PATEL SANDERWALA,M,IND,4149,,424577,663649.0,MEHSANA,GEN,,7,63.98,0.98,yes,732,0.17,3.12,GEGJ26264,,10809,True,1,,,,,,0,False,False,False,,
2941,GE,Gujarat,7,12,1980,1.0,0,3,5,PATEL RATILAL KANJIBHAI,M,IND,3417,,424577,663649.0,MEHSANA,GEN,,7,63.98,0.8,yes,1313,0.31,3.12,GEGJ26263,,10809,True,1,,,,,,0,False,False,False,,
2942,GE,Gujarat,7,12,1980,1.0,0,3,6,RAVAL KALIDAS DALICHANDBHAI,M,IND,2104,,424577,663649.0,MEHSANA,GEN,,7,63.98,0.5,yes,651,0.15,3.12,GEGJ26259,,10809,True,1,,,,,,0,False,False,False,,
2943,GE,Gujarat,7,12,1980,1.0,0,3,7,KURESHI FATTEKHAN MAHAMMADKHAN,M,IND,1453,,424577,663649.0,MEHSANA,GEN,,7,63.98,0.34,yes,0,0.0,3.12,GEGJ23985,,10809,True,2,IND,10809.0,MEHSANA,True,True,0,False,False,True,,
2944,GE,Gujarat,7,13,1980,1.0,0,3,1,PARMAR HIRALAL RANCHHODDAS,M,INC(I),123864,,258301,634437.0,PATAN,SC,,4,40.71,47.95,no,2754,1.07,2.22,GEGJ26265,,3482,True,1,,,,,,1,False,False,False,,
2945,GE,Gujarat,7,13,1980,1.0,0,3,2,CHAVDA KHEMCHANBHAI SOMABHAI,M,JNP,121110,,258301,634437.0,PATAN,SC,,4,40.71,46.89,no,111021,42.98,2.22,GEGJ34000,,4406,True,3,BLD,1711.0,PATAN,True,False,2,True,True,True,,
2946,GE,Gujarat,7,13,1980,1.0,0,3,3,SOLANKI SEVANTILAL KALABHAI,M,INC(U),10089,,258301,634437.0,PATAN,SC,,4,40.71,3.91,yes,6851,2.65,2.22,GEGJ26268,,3823,True,1,,,,,,0,False,False,False,,
2947,GE,Gujarat,7,13,1980,1.0,0,3,4,SHRIMALI LAXMANBHAI MAGANBHAI,M,IND,3238,,258301,634437.0,PATAN,SC,,4,40.71,1.25,yes,0,0.0,2.22,GEGJ26266,,10809,True,1,,,,,,0,False,False,False,,
2948,GE,Gujarat,7,14,1980,1.0,0,3,1,BHERAVDAN KHETDANJI GADHAVI,M,INC(I),184057,,303816,598878.0,BANASKANTHA,GEN,,4,50.73,60.58,no,89487,29.45,2.13,GEGJ26272,,3482,True,1,,,,,,1,False,False,False,,
2949,GE,Gujarat,7,14,1980,1.0,0,3,2,ACHHVA KASAMBHAI MAHMADBHAI,M,JNP,94570,,303816,598878.0,BANASKANTHA,GEN,,4,50.73,31.13,no,78945,25.98,2.13,GEGJ26271,,4406,True,1,,,,,,0,False,False,False,,
2950,GE,Gujarat,7,14,1980,1.0,0,3,3,SHAH SUKETU JAYANTILAL,M,JNP(S),15625,,303816,598878.0,BANASKANTHA,GEN,,4,50.73,5.14,yes,6061,1.99,2.13,GEGJ26270,,15079,True,1,,,,,,0,False,False,False,,
2951,GE,Gujarat,7,14,1980,1.0,0,3,4,PREMUBHAI NARAYANLAL TRIVEDI,M,IND,9564,,303816,598878.0,BANASKANTHA,GEN,,4,50.73,3.15,yes,0,0.0,2.13,GEGJ26269,,10809,True,1,,,,,,0,False,False,False,,
2952,GE,Gujarat,7,15,1980,1.0,0,3,1,PATEL SHANTUBHAI CUNIBHAI,M,INC(I),202194,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,55.73,no,79299,21.86,2.38,GEGJ26277,,3482,True,1,,,,,,1,False,False,False,,
2953,GE,Gujarat,7,15,1980,1.0,0,3,2,H.M. PATEL,M,JNP,122895,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,33.87,no,101199,27.89,2.38,GEGJ20301,,4406,True,4,BLD,1711.0,SABARKANTHA,True,False,2,True,True,True,,
2954,GE,Gujarat,7,15,1980,1.0,0,3,3,KAMALJEET KAUR,F,JNP(S),21696,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,5.98,yes,17418,4.8,2.38,GEGJ26279,,15079,True,1,,,,,,0,False,False,False,,
2955,GE,Gujarat,7,15,1980,1.0,0,3,4,BHATT MADHUSUDAN DAHYALAL,M,IND,4278,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,1.18,yes,257,0.07,2.38,GEGJ26273,,10809,True,1,,,,,,0,False,False,False,,
2956,GE,Gujarat,7,15,1980,1.0,0,3,5,AGRAWAL MADANLAL AMBALAL,M,IND,4021,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,1.11,yes,635,0.18,2.38,GEGJ23996,,10809,True,2,IND,10809.0,SABARKANTHA,True,True,0,False,False,True,,
2957,GE,Gujarat,7,15,1980,1.0,0,3,6,B.N. PATEL,M,IND,3386,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,0.93,yes,866,0.24,2.38,GEGJ26278,,10809,True,1,,,,,,0,False,False,False,,
2958,GE,Gujarat,7,15,1980,1.0,0,3,7,PATEL MANILAL MAGANLAL,M,IND,2520,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,0.69,yes,711,0.2,2.38,GEGJ26280,,10809,True,1,,,,,,0,False,False,False,,
2959,GE,Gujarat,7,15,1980,1.0,0,3,8,DESAI DHARMEDDRA MADHUBHAI,M,IND,1809,,362799,638235.0,SABARKANTHA,GEN,,8,56.84,0.5,yes,0,0.0,2.38,GEGJ26275,,10809,True,1,,,,,,0,False,False,False,,
2960,GE,Gujarat,7,16,1980,1.0,0,3,1,SOLANKI NATAVARSINHJI KESARISINHJI,M,INC(I),182274,,342441,651424.0,KAPADVANJ,GEN,,5,52.57,53.23,no,50096,14.63,2.33,GEGJ26283,,3482,True,2,IND,10809.0,KAIRA,False,False,1,False,False,False,,
2961,GE,Gujarat,7,16,1980,1.0,0,3,2,VAGHELA SHANKARJI LAXMANJI,M,JNP,132178,GEN,342441,651424.0,KAPADVANJ,GEN,,5,52.57,38.6,no,111194,32.47,2.33,GEGJ24001,,4406,True,2,BLD,1711.0,KAPADVANJ,True,False,1,True,True,True,,
2962,GE,Gujarat,7,16,1980,1.0,0,3,3,PATEL SHANKARBHAI DEVJIBHAI,M,JNP(S),20984,,342441,651424.0,KAPADVANJ,GEN,,5,52.57,6.13,yes,17107,5.0,2.33,GEGJ26282,,15079,True,1,,,,,,0,False,False,False,,
2963,GE,Gujarat,7,16,1980,1.0,0,3,4,SHAH JAYANTILAL AMBALAL,M,IND,3877,,342441,651424.0,KAPADVANJ,GEN,,5,52.57,1.13,yes,749,0.22,2.33,GEGJ26285,,10809,True,1,,,,,,0,False,False,False,,
2964,GE,Gujarat,7,16,1980,1.0,0,3,5,ZALA KANSINH SARDARSINH,M,IND,3128,,342441,651424.0,KAPADVANJ,GEN,,5,52.57,0.91,yes,0,0.0,2.33,GEGJ26284,,10809,True,1,,,,,,0,False,False,False,,
2965,GE,Gujarat,7,17,1980,1.0,0,3,1,DAMOR SOMJIBHAI PUNJABHAI,M,INC(I),134226,ST,220434,590075.0,DOHAD,ST,,5,37.36,60.89,no,77123,34.99,2.27,GEGJ3153,,3482,True,3,INC,3482.0,DOHAD,True,True,2,False,True,True,,
2966,GE,Gujarat,7,17,1980,1.0,0,3,2,MINAMA GOVINDSINH LALCHANDBHAI,M,JNP,57103,,220434,590075.0,DOHAD,ST,,5,37.36,25.9,no,43828,19.88,2.27,GEGJ24007,,4406,True,2,BLD,1711.0,DOHAD,True,False,0,True,False,True,,
2967,GE,Gujarat,7,17,1980,1.0,0,3,3,KISHORI KALSINH FATABHAI,M,INC(U),13275,,220434,590075.0,DOHAD,ST,,5,37.36,6.02,yes,3739,1.7,2.27,GEGJ25911,,3823,True,1,,,,,,0,False,False,False,,
2968,GE,Gujarat,7,17,1980,1.0,0,3,4,BHABHOR TERSINH MOTISINH,M,IND,9536,,220434,590075.0,DOHAD,ST,,5,37.36,4.33,yes,3242,1.47,2.27,GEGJ25907,,10809,True,1,,,,,,0,False,False,False,,
2969,GE,Gujarat,7,17,1980,1.0,0,3,5,KATARA SINGJIBHAI JALJIBHAI,M,IND,6294,ST,220434,590075.0,DOHAD,ST,,5,37.36,2.86,yes,0,0.0,2.27,GEGJ3162,,10809,True,1,,,,,,0,False,False,False,,
2970,GE,Gujarat,7,18,1980,1.0,0,3,1,MAHARAOL JAYDEEPSINHJI SUBHAGSINHJI,M,INC(I),187481,,335949,588905.0,GODHRA,GEN,,6,57.05,55.81,no,62969,18.74,2.22,GEGJ25917,,3482,True,1,,,,,,1,False,False,False,,
2971,GE,Gujarat,7,18,1980,1.0,0,3,2,MODY PILOO HOMI,M,JNP,124512,,335949,588905.0,GODHRA,GEN,,6,57.05,37.06,no,111795,33.28,2.22,GEGJ18836,,4406,True,4,BLD,1711.0,GODHRA,True,False,2,True,False,True,,
2972,GE,Gujarat,7,18,1980,1.0,0,3,3,PATEL PRATAPSINH HIRABHAI,M,JNP(S),12717,,335949,588905.0,GODHRA,GEN,,6,57.05,3.79,yes,7097,2.11,2.22,GEGJ20694,,15079,True,3,INC,3482.0,GODHRA,True,False,0,True,False,False,,
2973,GE,Gujarat,7,18,1980,1.0,0,3,4,PATEL SAMANTSINH HEMABHAI,M,IND,5620,,335949,588905.0,GODHRA,GEN,,6,57.05,1.67,yes,1995,0.59,2.22,GEGJ25912,,10809,True,1,,,,,,0,False,False,False,,
2974,GE,Gujarat,7,18,1980,1.0,0,3,5,CHANDNANI TIRTHDAS KIMATRAI,M,IND,3625,,335949,588905.0,GODHRA,GEN,,6,57.05,1.08,yes,1631,0.49,2.22,GEGJ25913,,10809,True,1,,,,,,0,False,False,False,,
2975,GE,Gujarat,7,18,1980,1.0,0,3,6,MAHERA LALLUBHAI SHANKARBHAI,M,IND,1994,,335949,588905.0,GODHRA,GEN,,6,57.05,0.59,yes,0,0.0,2.22,GEGJ25923,,10809,True,4,IND,10809.0,KAIRA,False,True,0,False,False,True,,
2976,GE,Gujarat,7,19,1980,1.0,0,3,1,AJITSINH FULSINHJI DABHI,M,INC(I),245758,,396806,665672.0,KAIRA,GEN,,5,59.61,61.93,no,107222,27.02,2.0,GEGJ24020,,3482,True,3,INC,3482.0,ANAND,False,True,2,False,True,True,,
2977,GE,Gujarat,7,19,1980,1.0,0,3,2,CHAUHAN PRABHATBHAI HATHISINH,M,JNP,138536,,396806,665672.0,KAIRA,GEN,,5,59.61,34.91,no,131094,33.04,2.0,GEGJ25918,,4406,True,1,,,,,,0,False,False,False,,
2978,GE,Gujarat,7,19,1980,1.0,0,3,3,PATEL RAMANBHAI SOMABHAI,M,INC(U),7442,,396806,665672.0,KAIRA,GEN,,5,59.61,1.88,yes,3772,0.95,2.0,GEGJ25922,,3823,True,1,,,,,,0,False,False,False,,
2979,GE,Gujarat,7,19,1980,1.0,0,3,4,MAHERIYA KUBERBHAI MAKANBHAI,M,IND,3670,,396806,665672.0,KAIRA,GEN,,5,59.61,0.92,yes,2270,0.57,2.0,GEGJ25921,,10809,True,1,,,,,,0,False,False,False,,
2980,GE,Gujarat,7,19,1980,1.0,0,3,5,MAHERA LALLUBHAI SHANKARBHAI,M,IND,1400,,396806,665672.0,KAIRA,GEN,,5,59.61,0.35,yes,0,0.0,2.0,GEGJ25923,,10809,True,5,IND,10809.0,GODHRA,False,True,0,False,False,True,,
2981,GE,Gujarat,7,20,1980,1.0,0,3,1,ISHVARBHAI KHODABHAI CHAVDA,M,INC(I),256897,,421257,654455.0,ANAND,GEN,,5,64.37,60.98,no,114261,27.12,2.08,GEGJ39605,,3482,True,1,,,,,,1,False,False,False,,
2982,GE,Gujarat,7,20,1980,1.0,0,3,2,MAHIDA DILIPSINH ASHABHAI(VEDALANKAR),M,JNP,142636,,421257,654455.0,ANAND,GEN,,5,64.37,33.86,no,124773,29.62,2.08,GEGJ25924,,4406,True,1,,,,,,0,False,False,False,,
2983,GE,Gujarat,7,20,1980,1.0,0,3,3,ANVARBEG AHMEDBEG MIRZA,M,JNP(S),17863,,421257,654455.0,ANAND,GEN,,5,64.37,4.24,yes,15916,3.78,2.08,GEGJ25927,,15079,True,1,,,,,,0,False,False,False,,
2984,GE,Gujarat,7,20,1980,1.0,0,3,4,SOLANKI MULJIBHAI KHANJIBHAI (KHAMBHATWALA),M,IND,1947,,421257,654455.0,ANAND,GEN,,5,64.37,0.46,yes,33,0.01,2.08,GEGJ24019,,10809,True,2,IND,10809.0,ANAND,True,True,0,False,False,True,,
2985,GE,Gujarat,7,20,1980,1.0,0,3,5,MAHERA LALLUBHAI SHANKARBHAI,M,IND,1914,,421257,654455.0,ANAND,GEN,,5,64.37,0.45,yes,0,0.0,2.08,GEGJ25923,,10809,True,6,IND,10809.0,KAIRA,False,True,0,False,False,True,,
2986,GE,Gujarat,7,21,1980,1.0,0,3,1,RATHAWA AMARSINGHBHAI VIRIYABHAI,M,INC(I),209984,,354191,607938.0,CHHOTA UDAIPUR,ST,,3,58.26,59.29,no,72483,20.46,2.0,GEGJ24024,,3482,True,2,INC,3482.0,CHHOTA UDAIPUR,True,True,2,False,True,True,,
2987,GE,Gujarat,7,21,1980,1.0,0,3,2,RATHAWA MOHANSINH CHHOTUBHAI,M,JNP,137501,,354191,607938.0,CHHOTA UDAIPUR,ST,,3,58.26,38.82,no,130795,36.93,2.0,GEGJ25929,,4406,True,1,,,,,,0,False,False,False,,
2988,GE,Gujarat,7,21,1980,1.0,0,3,3,TADVI KANUBHAI SOMABHAI(PANVALA),M,IND,6706,,354191,607938.0,CHHOTA UDAIPUR,ST,,3,58.26,1.89,yes,0,0.0,2.0,GEGJ25928,,10809,True,1,,,,,,0,False,False,False,,
